date,value
1992-01-01,3
1993-01-01,1
1994-01-01,2
1995-01-01,5
1996-01-01,0
1997-01-01,5
1998-01-01,0
1999-01-01,2
2000-01-01,1
2001-01-01,1
2002-01-01,39
2003-01-01,21
2004-01-01,27
2005-01-01,14
2006-01-01,0
2007-01-01,2
2008-01-01,0
2009-01-01,0
2010-01-01,1
2011-01-01,0
2012-01-01,19
2013-01-01,9
2014-01-01,3
2015-01-01,16
