date,value
1992-01-01,7
1993-01-01,4
1994-01-01,1
1995-01-01,15
1996-01-01,4
1997-01-01,11
1998-01-01,1
1999-01-01,7
2000-01-01,3
2001-01-01,17
2002-01-01,115
2003-01-01,75
2004-01-01,69
2005-01-01,30
2006-01-01,31
2007-01-01,34
2008-01-01,12
2009-01-01,1
2010-01-01,3
2011-01-01,0
2012-01-01,5
2013-01-01,5
2014-01-01,6
2015-01-01,2170
