date,value
1992-01-01,1680
1993-01-01,907
1994-01-01,1607
1995-01-01,2060
1996-01-01,443
1997-01-01,1314
1998-01-01,521
1999-01-01,1204
2000-01-01,673
2001-01-01,884
2002-01-01,670
2003-01-01,340
2004-01-01,307
2005-01-01,413
2006-01-01,442
2007-01-01,523
2008-01-01,136
2009-01-01,239
2010-01-01,196
2011-01-01,740
2012-01-01,221
2013-01-01,413
2014-01-01,1251
2015-01-01,769
