date,value
1992-01-01,396
1993-01-01,386
1994-01-01,501
1995-01-01,272
1996-01-01,527
1997-01-01,453
1998-01-01,492
1999-01-01,506
2000-01-01,627
2001-01-01,553
2002-01-01,907
2003-01-01,835
2004-01-01,819
2005-01-01,903
2006-01-01,1061
2007-01-01,865
2008-01-01,723
2009-01-01,415
2010-01-01,435
2011-01-01,373
2012-01-01,1098
2013-01-01,541
2014-01-01,510
2015-01-01,1003
