date,value
1992-01-01,1325
1993-01-01,842
1994-01-01,1326
1995-01-01,1817
1996-01-01,768
1997-01-01,1383
1998-01-01,1312
1999-01-01,1758
2000-01-01,972
2001-01-01,1571
2002-01-01,1419
2003-01-01,674
2004-01-01,819
2005-01-01,996
2006-01-01,1352
2007-01-01,1097
2008-01-01,1152
2009-01-01,614
2010-01-01,1010
2011-01-01,272
2012-01-01,1029
2013-01-01,872
2014-01-01,799
2015-01-01,770
