date,value
1992-01-01,18
1993-01-01,5
1994-01-01,27
1995-01-01,47
1996-01-01,21
1997-01-01,10
1998-01-01,22
1999-01-01,53
2000-01-01,29
2001-01-01,45
2002-01-01,43
2003-01-01,48
2004-01-01,88
2005-01-01,62
2006-01-01,34
2007-01-01,99
2008-01-01,197
2009-01-01,347
2010-01-01,452
2011-01-01,136
2012-01-01,167
2013-01-01,44
2014-01-01,227
2015-01-01,106
